# FlySight Sensor Fusion Export
# Generated: 2026-01-07T07:17:17.678Z
# Algorithm: madgwick
# Source file: SENSOR.CSV
# Frames: 13084
#
# COORDINATE SYSTEMS:
#   Earth Frame (NWU): X=North, Y=West, Z=Up (right-handed)
#   Body Frame: Sensor-fixed frame, orientation depends on mounting
#
# COLUMN DESCRIPTIONS:
#   timestamp: Time since data start
#   r00-r22: Rotation matrix (body-to-earth transform, row-major)
#            To rotate vector v from body to earth: v_earth = R * v_body
#   roll/pitch/yaw: Euler angles (earth frame)
#   accel_body_*: Raw accelerometer reading (body frame)
#   accel_earth_*: Raw accelerometer rotated to earth frame
#   earth_accel_*: Acceleration in earth frame with gravity removed
#   gravity_body_*: Estimated gravity vector in body frame
#   linear_accel_*: Linear acceleration in body frame (gravity removed)
#   gyro_*: Angular velocity (body frame)
#   q*: Orientation quaternion (body-to-earth, scalar-first: w,x,y,z)
#
timestamp,r00,r01,r02,r10,r11,r12,r20,r21,r22,roll,pitch,yaw,accel_body_x,accel_body_y,accel_body_z,accel_earth_x,accel_earth_y,accel_earth_z,earth_accel_x,earth_accel_y,earth_accel_z,gravity_body_x,gravity_body_y,gravity_body_z,linear_accel_x,linear_accel_y,linear_accel_z,gyro_x,gyro_y,gyro_z,qw,qx,qy,qz
152651.140000,-0.107244,0.678245,-0.726968,-0.432174,0.626693,0.648446,0.895391,0.383719,0.225910,59.5130,-63.5587,-103.9365,0.379880,0.230950,0.823730,-0.482925,0.514705,0.614850,-0.010126,0.019734,-0.087145,0.383719,0.225910,0.895391,-0.027940,0.000471,-0.085472,-0.1220,14.5260,-50.5980,0.660560,-0.100190,-0.614009,-0.420256
152651.215000,-0.065099,0.735431,-0.674466,-0.345218,0.617566,0.706708,0.936262,0.278844,0.213681,52.5366,-69.4330,-100.6790,0.229980,0.180660,0.859860,-0.462055,0.639846,0.449433,-0.026920,-0.039810,-0.112686,0.278844,0.213681,0.936262,-0.075804,-0.034056,-0.090008,-23.0100,31.6160,-49.2550,0.664483,-0.160976,-0.606008,-0.406575
152651.290000,-0.093981,0.751434,-0.653081,-0.264784,0.613492,0.743987,0.959717,0.242847,0.141311,59.8051,-73.6820,-109.5416,0.230460,0.062010,0.943840,-0.591466,0.679225,0.369610,0.021957,-0.078700,-0.049917,0.242847,0.141311,0.959717,-0.043905,-0.079945,-0.029131,-37.6580,13.4880,-25.3290,0.644364,-0.194432,-0.625732,-0.394272
152651.365000,-0.117130,0.787343,-0.605287,-0.203773,0.577460,0.790579,0.971986,0.215942,0.092801,66.7444,-76.4061,-119.8906,0.123530,-0.003900,0.839840,-0.525884,0.636536,0.197165,-0.023264,-0.115566,-0.175600,0.215942,0.092801,0.971986,-0.122971,-0.093578,-0.144407,-27.4650,-6.8350,-52.7950,0.623123,-0.230547,-0.632809,-0.397640
152651.441000,-0.167194,0.821381,-0.545325,-0.240319,0.502476,0.830521,0.956187,0.269910,0.113383,67.2139,-72.9769,-124.8270,0.221670,-0.047360,0.806640,-0.515843,0.592863,0.290634,0.049610,-0.132692,-0.193466,0.269910,0.113383,0.956187,-0.078144,-0.159193,-0.161395,18.0050,-30.2730,-81.1760,0.601802,-0.232888,-0.623756,-0.441050
152651.516000,-0.178410,0.854911,-0.487132,-0.433368,0.376198,0.818943,0.883381,0.357215,0.303373,49.6596,-62.0530,-112.3761,0.296870,0.166010,0.698730,-0.251414,0.506019,0.533526,0.031963,-0.059059,-0.245954,0.357215,0.303373,0.883381,-0.082751,-0.138552,-0.197379,69.7630,-38.7570,-92.5290,0.612609,-0.188427,-0.559293,-0.525734
152651.591000,-0.105842,0.931404,-0.348259,-0.628998,0.208547,0.748913,0.770169,0.298321,0.563778,27.8854,-50.3690,-99.5518,0.353510,0.587400,0.888670,0.200202,0.565680,0.948508,0.017135,-0.044675,0.098372,0.298321,0.563778,0.770169,0.035989,0.016035,0.102050,96.6180,-19.5310,-128.2340,0.645462,-0.174523,-0.433189,-0.604374
152651.666000,-0.017258,0.986645,-0.161970,-0.691607,0.105209,0.714570,0.722067,0.124352,0.680555,10.3549,-46.2254,-91.4294,-0.124510,0.376460,0.582510,0.279232,0.541963,0.353339,-0.212257,-0.134357,-0.345529,0.124352,0.680555,0.722067,-0.266525,-0.296780,-0.152909,78.0020,-21.0570,-105.6510,0.664926,-0.221911,-0.332382,-0.630992
152651.741000,-0.067017,0.997741,-0.004651,-0.848883,-0.054567,0.525757,0.524315,0.039183,0.850622,2.6374,-31.6222,-94.5140,-0.003410,0.785150,0.520990,0.781182,0.233965,0.472142,-0.048325,-0.014716,-0.066393,0.039183,0.850622,0.524315,-0.050014,-0.063988,-0.019081,111.6940,-72.3870,-101.8670,0.657464,-0.185019,-0.201139,-0.702176
152651.816000,-0.248885,0.967375,0.047354,-0.917206,-0.251119,0.309310,0.311110,0.033549,0.949782,2.0230,-18.1261,-105.1817,0.162100,1.263180,0.482910,1.204492,-0.316519,0.551469,0.104461,-0.078569,0.343895,0.033549,0.949782,0.311110,0.132320,0.307270,0.153054,105.6510,-103.8810,-107.0550,0.602034,-0.114512,-0.109527,-0.782590
152651.891000,-0.424460,0.900721,0.092393,-0.859983,-0.432971,0.270121,0.283307,0.035199,0.958383,2.1034,-16.4577,-116.2695,0.238760,1.157220,0.422850,0.980056,-0.592151,0.513628,0.152898,-0.142545,0.226158,0.035199,0.958383,0.283307,0.207397,0.192369,0.121759,52.3680,-114.5010,-105.5290,0.524631,-0.111946,-0.090975,-0.839019
152651.966000,-0.581122,0.809516,0.083553,-0.767084,-0.579147,0.275990,0.271808,0.096292,0.957522,5.7426,-15.7719,-127.1466,0.268550,1.183100,0.348140,0.830766,-0.795106,0.520269,0.128898,-0.088241,0.242672,0.096292,0.957522,0.271808,0.178816,0.218780,0.058743,18.1270,-111.7550,-61.6450,0.446445,-0.100628,-0.105419,-0.882863
152652.041000,-0.710854,0.700791,0.059820,-0.656543,-0.691658,0.300931,0.252265,0.174644,0.951768,10.3978,-14.6116,-137.2745,0.127440,1.001460,0.242670,0.625739,-0.703311,0.438013,-0.008516,0.060363,0.032357,0.174644,0.951768,0.252265,-0.042068,0.048452,-0.025415,2.0140,-102.5390,-23.1320,0.370559,-0.085201,-0.129834,-0.915735
152652.116000,-0.803050,0.589040,0.090235,-0.560123,-0.797803,0.223099,0.203403,0.128617,0.970610,7.5484,-11.7361,-145.1044,0.051750,0.860350,0.208980,0.484080,-0.668753,0.324020,-0.046011,0.039952,-0.116495,0.128617,0.970610,0.203403,-0.073960,-0.108310,-0.009124,21.3010,-108.9470,-14.3430,0.304038,-0.077689,-0.093055,-0.944916
152652.191000,-0.898851,0.438179,0.008123,-0.431340,-0.887797,0.160506,0.077542,0.140767,0.987001,8.1168,-4.4473,-154.3646,0.104000,0.893060,0.143550,0.299005,-0.814675,0.275462,-0.060598,-0.009455,-0.092143,0.140767,0.987001,0.077542,-0.031129,-0.092955,0.051402,58.8370,-114.0740,-39.0620,0.223804,-0.022049,-0.077544,-0.971294
152652.266000,-0.945823,0.324595,-0.007525,-0.323179,-0.938963,0.117917,0.031210,0.113961,0.992995,6.5469,-1.7885,-161.1352,0.147460,1.134270,0.151850,0.227565,-1.094788,0.284651,-0.085578,-0.058457,0.146386,0.113961,0.992995,0.031210,0.043793,0.139111,0.104403,66.1010,-91.4910,-48.6450,0.164476,-0.006014,-0.058876,-0.984604
152652.341000,-0.963250,0.259208,0.070437,-0.256044,-0.965324,0.050898,0.081188,0.030993,0.996217,1.7819,-4.6568,-165.1143,0.005370,1.212400,0.173820,0.321334,-1.162887,0.211174,-0.061762,0.006337,0.221226,0.030993,0.996217,0.081188,-0.015270,0.216361,0.075830,15.0750,-52.0010,-28.8080,0.130041,-0.038268,-0.020668,-0.990554
152652.416000,-0.962442,0.201393,0.182060,-0.203095,-0.979113,0.009444,0.180159,-0.027886,0.983242,-1.6246,-10.3790,-168.0842,-0.075190,1.020500,0.145990,0.304467,-0.982536,0.101539,0.047052,0.049953,0.032645,-0.027886,0.983242,0.180159,-0.040344,0.041136,-0.049549,-41.4420,-33.5690,-9.5820,0.102086,-0.091418,0.004655,-0.990555
152652.492000,-0.982344,0.155555,0.103938,-0.165659,-0.981412,-0.096892,0.086934,-0.112399,0.989853,-6.4783,-4.9873,-170.4279,-0.278800,1.080560,-0.069820,0.434707,-1.007524,-0.214803,0.154870,0.169385,0.101614,-0.112399,0.989853,0.086934,-0.153567,0.100268,-0.171362,0.4270,-31.3110,-22.2770,0.080773,-0.047997,0.052629,-0.994184
152652.567000,-0.995408,0.094662,-0.014196,-0.093248,-0.992461,-0.079532,-0.021618,-0.077843,0.996731,-4.4656,1.2387,-174.6483,-0.042960,0.903320,-0.039550,0.128834,-0.889359,-0.108809,0.036978,-0.034603,-0.090349,-0.077843,0.996731,-0.021618,0.044876,-0.087827,-0.031629,28.6250,-38.6350,-33.8740,0.047068,0.008971,0.039420,-0.998073
152652.642000,-0.993040,0.060121,-0.101273,-0.061091,-0.998111,0.006501,-0.100691,0.012643,0.994837,0.7281,5.7790,-176.4797,-0.045890,1.098140,-0.053220,0.116981,-1.093608,-0.034441,-0.045891,0.043068,0.102956,0.012643,0.994837,-0.100691,-0.044445,0.107352,0.032574,37.1090,-10.8030,12.5730,0.030356,0.050580,-0.004794,-0.998247
152652.717000,-0.996087,0.055708,-0.068616,-0.061507,-0.994436,0.085523,-0.063470,0.089409,0.993971,5.1400,3.6390,-176.4666,0.034660,1.082030,-0.002440,0.025920,-1.078350,0.092118,-0.054284,0.046531,0.082851,0.089409,0.993971,-0.063470,-0.041889,0.090055,0.045952,24.7190,5.2490,26.6110,0.029361,0.033086,-0.043818,-0.998060
152652.792000,-0.991223,0.057791,-0.118901,-0.061660,-0.997672,0.029119,-0.116942,0.036195,0.992479,2.0886,6.7156,-176.4404,-0.001950,1.111320,-0.092280,0.077130,-1.111300,-0.051134,-0.025586,0.025368,0.119199,0.036195,0.992479,-0.116942,-0.022473,0.122083,0.009858,18.1270,4.5770,14.0380,0.029933,0.059099,-0.016366,-0.997669
152652.867000,-0.994718,0.048504,-0.090458,-0.056169,-0.994864,0.084205,-0.085909,0.088841,0.992334,5.1159,4.9283,-176.7681,0.039550,0.999510,-0.064450,0.014969,-1.002025,0.021444,-0.009878,0.036555,0.006331,0.088841,0.992334,-0.085909,-0.036284,0.010254,0.007229,7.4460,3.1730,6.9580,0.026228,0.044192,-0.043360,-0.997737
152652.942000,-0.994920,0.050435,-0.087118,-0.050023,-0.998724,-0.006898,-0.087355,-0.002505,0.996174,-0.1441,5.0115,-177.1217,-0.029290,1.021970,-0.070310,0.086809,-1.018716,-0.070043,-0.006033,0.013229,0.029948,-0.002505,0.996174,-0.087355,-0.013591,0.030268,0.002724,3.6010,1.5250,-2.2580,0.025146,0.043674,0.002354,-0.998727
152653.017000,-0.993533,0.031814,-0.108996,-0.039019,-0.997147,0.064615,-0.106630,0.068450,0.991940,3.9475,6.1211,-177.7510,0.015620,1.041990,-0.090330,0.027477,-1.045464,-0.019943,-0.008972,0.041710,0.050222,0.068450,0.991940,-0.106630,-0.038438,0.053490,0.001931,3.9060,0.8540,2.7460,0.017747,0.054024,-0.033339,-0.997825
152653.092000,-0.995629,0.028627,-0.088902,-0.030478,-0.999345,0.019533,-0.088284,0.022157,0.995849,1.2746,5.0649,-178.2466,0.009760,1.017080,-0.079100,0.026430,-1.018256,-0.057098,0.002871,-0.000532,0.025306,0.022157,0.995849,-0.088284,0.001174,0.024935,-0.005076,0.0610,-0.1220,0.0000,0.014793,0.044347,-0.010434,-0.998852
152653.167000,-0.996496,0.011770,-0.082804,-0.016744,-0.998080,0.059628,-0.081943,0.060806,0.994780,3.4979,4.7003,-179.0374,0.014160,0.992670,-0.067870,0.003194,-0.995048,-0.008316,-0.000447,0.033859,-0.000435,0.060806,0.994780,-0.081943,-0.033825,0.001624,-0.000086,-0.5490,-0.3050,-0.7320,0.007138,0.041242,-0.030149,-0.998669
152653.242000,-0.995059,0.005590,-0.099132,-0.008417,-0.999569,0.028115,-0.098932,0.028811,0.994677,1.6591,5.6777,-179.5154,0.012690,1.021970,-0.083000,0.001314,-1.023970,-0.054370,-0.004728,0.003186,0.030522,0.028811,0.994677,-0.098932,-0.002332,0.030918,0.001658,0.8540,0.0000,0.6100,0.003506,0.049582,-0.014251,-0.998662
152653.317000,-0.996333,-0.004455,-0.085450,0.000853,-0.999111,0.042139,-0.085562,0.041912,0.995451,2.4109,4.9083,179.9509,0.010250,1.004390,-0.074700,-0.008304,-1.006637,-0.033141,0.002322,0.018969,0.012165,0.041912,0.995451,-0.085562,-0.018452,0.012710,-0.003338,-0.1220,-0.1830,-0.1830,-0.001329,0.042802,-0.021037,-0.998861
152653.392000,-0.995540,-0.010087,-0.093804,0.006961,-0.999411,0.033592,-0.094087,0.032790,0.995024,1.8874,5.3988,179.5994,0.013670,1.013180,-0.079100,-0.016409,-1.015146,-0.046771,-0.002737,0.006335,0.021444,0.032790,0.995024,-0.094087,-0.005600,0.021807,0.000751,0.3050,-0.1220,0.1830,-0.004267,0.047032,-0.016616,-0.998746
152653.468000,-0.995843,-0.019221,-0.089030,0.015278,-0.998881,0.044763,-0.089791,0.043217,0.995023,2.4870,5.1516,179.1211,0.013670,1.008780,-0.077140,-0.026135,-1.010895,-0.034387,0.000319,0.016904,0.016787,0.043217,0.995023,-0.089791,-0.016166,0.017432,-0.001566,0.1830,-0.1220,0.0610,-0.008636,0.044763,-0.022023,-0.998718
152653.543000,-0.995410,-0.024522,-0.092504,0.021508,-0.999209,0.033437,-0.093251,0.031294,0.995151,1.8012,5.3506,178.7622,0.013180,1.010250,-0.079100,-0.030575,-1.011813,-0.048331,-0.001558,0.005277,0.018556,0.031294,0.995151,-0.093251,-0.004654,0.018787,-0.000066,0.3050,-0.0610,0.1220,-0.011522,0.046498,-0.016203,-0.998720
152653.618000,-0.995258,-0.030344,-0.092411,0.026762,-0.998851,0.039762,-0.093511,0.037101,0.994927,2.1356,5.3656,178.4597,0.013670,1.010740,-0.080070,-0.036876,-1.012396,-0.043443,-0.000729,0.010674,0.019098,0.037101,0.994927,-0.093511,-0.009931,0.019493,-0.000774,0.3050,-0.0610,0.1220,-0.014296,0.046544,-0.019242,-0.998629
152653.693000,-0.995062,-0.033861,-0.093298,0.030736,-0.998924,0.034730,-0.094373,0.031690,0.995032,1.8242,5.4152,178.2308,0.014160,1.010250,-0.081050,-0.040736,-1.011543,-0.049968,-0.000747,0.004636,0.018760,0.031690,0.995032,-0.094373,-0.004011,0.018898,-0.000884,0.2440,-0.1220,0.0610,-0.016171,0.046982,-0.016628,-0.998626
152653.768000,-0.994842,-0.040258,-0.093104,0.036389,-0.998417,0.042891,-0.094683,0.039282,0.994732,2.2614,5.4331,177.9052,0.014640,1.009760,-0.081050,-0.047669,-1.011105,-0.042344,-0.000725,0.011893,0.018220,0.039282,0.994732,-0.094683,-0.011129,0.018701,-0.000571,0.3050,-0.1220,0.1220,-0.019191,0.047017,-0.020574,-0.998498
152653.843000,-0.994553,-0.043784,-0.094593,0.040563,-0.998539,0.035713,-0.096018,0.031681,0.994875,1.8239,5.5099,177.6645,0.015130,1.010250,-0.082510,-0.051475,-1.011107,-0.051534,-0.000982,0.003634,0.018918,0.031681,0.994875,-0.096018,-0.002986,0.019044,-0.000692,0.3050,-0.0610,0.0610,-0.021118,0.047725,-0.016874,-0.998495
152653.918000,-0.994430,-0.047965,-0.093852,0.044312,-0.998191,0.040632,-0.095631,0.036247,0.994757,2.0868,5.4877,177.4486,0.015620,1.010740,-0.082510,-0.056269,-1.011572,-0.046935,-0.000428,0.007787,0.019382,0.036247,0.994757,-0.095631,-0.007050,0.019637,-0.001083,0.2440,-0.0610,0.0610,-0.023106,0.047446,-0.019250,-0.998421
152653.993000,-0.994074,-0.052453,-0.095208,0.048813,-0.998000,0.040168,-0.097125,0.035283,0.994647,2.0316,5.5736,177.1888,0.015620,1.009760,-0.083490,-0.060544,-1.010332,-0.048933,-0.000915,0.006792,0.018523,0.035283,0.994647,-0.097125,-0.006077,0.018783,-0.000558,0.2440,-0.1220,0.0610,-0.025359,0.048163,-0.018894,-0.998339
152654.068000,-0.994086,-0.052447,-0.095093,0.049498,-0.998225,0.033112,-0.096661,0.028209,0.994918,1.6241,5.5469,177.1494,0.016600,1.010250,-0.083980,-0.061501,-1.010416,-0.056659,-0.000406,-0.001448,0.019086,0.028209,0.994918,-0.096661,0.002005,0.018980,-0.001513,0.1830,-0.1220,0.0610,-0.025527,0.048015,-0.015355,-0.998402
152654.143000,-0.993919,-0.054284,-0.095807,0.050714,-0.997939,0.039312,-0.097743,0.034215,0.994623,1.9702,5.6092,177.0791,0.017080,1.008780,-0.084470,-0.063643,-1.009156,-0.051170,-0.000611,0.004179,0.017682,0.034215,0.994623,-0.097743,-0.003532,0.017810,-0.000909,0.1830,-0.1220,0.0610,-0.026294,0.048469,-0.018413,-0.998309
152654.218000,-0.993838,-0.057054,-0.095027,0.053446,-0.997766,0.040092,-0.097102,0.034766,0.994667,2.0018,5.5723,176.9218,0.017080,1.009270,-0.083980,-0.066577,-1.009469,-0.050103,-0.000442,0.004753,0.018112,0.034766,0.994667,-0.097102,-0.004087,0.018248,-0.001065,0.3050,-0.0610,0.1220,-0.027673,0.048115,-0.018746,-0.998282
152654.293000,-0.993381,-0.059860,-0.098032,0.056022,-0.997569,0.041445,-0.100275,0.035679,0.994320,2.0551,5.7550,176.7722,0.018060,1.010740,-0.086420,-0.069971,-1.010853,-0.051678,-0.001402,0.004723,0.019828,0.035679,0.994320,-0.100275,-0.003920,0.020049,-0.000331,0.3660,-0.0610,0.1830,-0.029024,0.049668,-0.019317,-0.998157
152654.368000,-0.993307,-0.061868,-0.097540,0.058220,-0.997509,0.039823,-0.099761,0.033877,0.994435,1.9511,5.7254,176.6456,0.018060,1.009760,-0.086910,-0.071934,-1.009654,-0.054020,-0.000402,0.002796,0.018921,0.033877,0.994435,-0.099761,-0.002124,0.018967,-0.001325,0.2440,-0.1220,0.0610,-0.030077,0.049417,-0.018459,-0.998155
152654.443000,-0.993227,-0.064081,-0.096919,0.060291,-0.997316,0.041542,-0.099321,0.035417,0.994425,2.0398,5.7001,176.5263,0.018550,1.009270,-0.086420,-0.074724,-1.009033,-0.052035,-0.000320,0.003875,0.018386,0.035417,0.994425,-0.099321,-0.003193,0.018476,-0.001275,0.1830,-0.1220,0.0610,-0.031152,0.049153,-0.019276,-0.998119
152654.519000,-0.992869,-0.067595,-0.098199,0.063471,-0.996990,0.044535,-0.100914,0.037985,0.994170,2.1881,5.7918,176.3423,0.019040,1.009760,-0.087400,-0.078576,-1.009404,-0.050456,-0.000877,0.006030,0.018969,0.037985,0.994170,-0.100914,-0.005232,0.019213,-0.000661,0.2440,-0.1220,0.0610,-0.032832,0.049878,-0.020671,-0.998001
152654.594000,-0.992852,-0.067721,-0.098280,0.064327,-0.997231,0.037305,-0.100534,0.030717,0.994459,1.7692,5.7699,176.2930,0.019040,1.009270,-0.087890,-0.078615,-1.008530,-0.058316,-0.000437,-0.001445,0.018555,0.030717,0.994459,-0.100534,0.002040,0.018441,-0.001525,0.1830,-0.1220,0.0610,-0.033076,0.049800,-0.017038,-0.998066
152654.669000,-0.992430,-0.073062,-0.098720,0.068183,-0.996320,0.051932,-0.102151,0.044808,0.993759,2.5817,5.8630,176.0698,0.020500,1.009760,-0.088370,-0.085396,-1.009236,-0.044667,-0.000777,0.011512,0.019042,0.044808,0.993759,-0.102151,-0.010560,0.019598,-0.000389,0.2440,-0.1220,0.0610,-0.035389,0.050328,-0.024238,-0.997811
152654.744000,-0.992270,-0.074074,-0.099562,0.070478,-0.996744,0.039168,-0.102139,0.031848,0.994260,1.8347,5.8623,175.9373,0.020010,1.009760,-0.089350,-0.085757,-1.008562,-0.058722,-0.000681,-0.001276,0.019208,0.031848,0.994260,-0.102139,0.001934,0.019116,-0.001376,0.2440,-0.1220,0.0610,-0.036214,0.050531,-0.017791,-0.997907
152654.819000,-0.991858,-0.079074,-0.099828,0.074207,-0.995909,0.051568,-0.103497,0.043741,0.993667,2.5205,5.9406,175.7213,0.020500,1.009760,-0.089840,-0.091210,-1.008740,-0.047225,-0.000718,0.010392,0.019215,0.043741,0.993667,-0.103497,-0.009452,0.019701,-0.000505,0.2440,-0.1220,0.0610,-0.038409,0.050950,-0.023883,-0.997677
152654.894000,-0.992215,-0.073553,-0.100499,0.070970,-0.997056,0.029036,-0.102339,0.021677,0.994513,1.2487,5.8739,175.9088,0.021480,1.009270,-0.090330,-0.086469,-1.007397,-0.070155,-0.000713,-0.013181,0.018765,0.021677,0.994513,-0.102339,0.013601,0.018351,-0.002149,0.1830,-0.1830,0.0610,-0.036204,0.050812,-0.012704,-0.997971
152654.969000,-0.991822,-0.078451,-0.100669,0.073127,-0.995775,0.055541,-0.104601,0.047726,0.993368,2.7506,6.0042,175.7832,0.021970,1.009270,-0.090820,-0.091826,-1.008443,-0.044348,-0.000654,0.012946,0.018829,0.047726,0.993368,-0.104601,-0.011941,0.019489,-0.000375,0.1830,-0.1830,0.0610,-0.037985,0.051440,-0.025878,-0.997618
152655.044000,-0.991965,-0.076077,-0.101084,0.072850,-0.996720,0.035246,-0.103434,0.027599,0.994253,1.5900,5.9369,175.7997,0.022460,1.009270,-0.091300,-0.089833,-1.007541,-0.065244,-0.000538,-0.008155,0.018938,0.027599,0.994253,-0.103434,0.008692,0.018596,-0.002019,0.1830,-0.1830,0.0610,-0.037312,0.051239,-0.015745,-0.997865
152655.119000,-0.991693,-0.079056,-0.101462,0.074155,-0.995932,0.051199,-0.105097,0.043250,0.993521,2.4926,6.0327,175.7236,0.022460,1.008780,-0.091790,-0.092710,-1.007710,-0.049926,-0.000529,0.007829,0.018512,0.043250,0.993521,-0.105097,-0.006955,0.018847,-0.000841,0.1220,-0.1220,0.0000,-0.038393,0.051762,-0.023668,-0.997640
152655.194000,-0.991766,-0.077381,-0.102040,0.073764,-0.996522,0.038762,-0.104684,0.030916,0.994025,1.7814,6.0090,175.7464,0.022940,1.008300,-0.092280,-0.091358,-1.006678,-0.062957,-0.000553,-0.005281,0.018117,0.030916,0.994025,-0.104684,0.005866,0.017860,-0.001738,0.1830,-0.1220,0.0610,-0.037870,0.051796,-0.017458,-0.997787
152655.269000,-0.991553,-0.078079,-0.103564,0.073479,-0.996164,0.047514,-0.106877,0.039503,0.993487,2.2770,6.1353,175.7618,0.023430,1.009270,-0.093750,-0.092325,-1.008132,-0.055775,-0.000830,0.003006,0.019256,0.039503,0.993487,-0.106877,-0.002169,0.019359,-0.001014,0.2440,-0.1220,0.0610,-0.037979,0.052734,-0.021805,-0.997648
