$FLYS,1
$VAR,FIRMWARE_VER,v2024.12.30
$VAR,DEVICE_ID,0017003b3253501720373657
$VAR,SESSION_ID,8758872293a9dc9d463aaf10
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$IMU,2560.709,8.605,-21.911,-28.076,0.00878,0.04052,0.81640,28.32
$IMU,2560.711,-8.666,-11.535,-12.878,0.00585,0.04687,0.98974,28.32
$IMU,2560.713,-3.112,-3.479,-0.671,0.00585,0.05371,0.99414,28.32
$IMU,2560.716,-0.854,-1.892,3.784,0.01025,0.04736,0.99902,28.32
$IMU,2560.718,-2.868,-4.333,-6.469,0.01562,0.04687,0.99707,28.32
$IMU,2560.721,5.371,2.075,-0.244,0.02050,0.05175,0.99560,28.32
$IMU,2560.723,0.854,10.375,12.329,0.01953,0.05419,1.00244,28.32
$IMU,2560.725,-3.845,18.432,23.925,0.01416,0.05615,1.00634,28.69
$IMU,2560.728,3.479,5.310,3.295,0.01171,0.05810,1.00341,28.69
$IMU,2560.730,10.498,-7.080,-14.526,0.00634,0.06933,1.00976,28.69
$IMU,2560.732,9.826,-6.835,-14.465,0.00000,0.07763,1.01855,28.69
$IMU,2560.735,9.033,-6.469,-13.610,-0.00195,0.07128,1.02148,28.69
$IMU,2560.737,8.056,-6.225,-12.573,0.00390,0.05957,1.01708,28.69
$IMU,2560.739,6.774,-6.225,-12.817,0.00634,0.04882,1.01855,28.69
$IMU,2560.742,5.920,-5.859,-12.634,0.01123,0.04052,1.01562,28.69
$IMU,2560.744,5.676,-5.432,-12.512,0.01708,0.02636,1.01269,28.73
$IMU,2560.746,4.272,-4.760,-11.657,0.02294,0.02001,1.00000,28.73
$IMU,2560.749,-1.708,-1.770,-2.136,0.02197,0.02636,0.99462,28.73
$IMU,2560.751,-2.502,-1.403,0.244,0.01904,0.02832,1.00341,28.73
$IMU,2560.753,-2.136,-1.525,-0.427,0.02490,0.03417,1.00488,28.73
$IMU,2560.756,-1.953,-1.159,-0.305,0.02539,0.04589,1.00683,28.73
$IMU,2560.758,-1.647,-1.220,0.366,0.02099,0.04345,1.01025,28.73
$IMU,2560.760,-1.464,-1.464,-0.061,0.01416,0.03906,1.01074,28.73
$IMU,2560.763,-1.464,-1.403,-0.549,0.01611,0.04052,1.01269,28.73
$IMU,2560.765,-1.586,-1.831,-0.427,0.01708,0.04150,1.01904,28.73
$IMU,2560.767,-2.075,-2.380,-0.488,0.02294,0.04931,1.02539,28.73
$IMU,2560.770,-2.502,-2.380,-0.671,0.02587,0.04882,1.02343,28.73
$IMU,2560.772,-2.136,-2.807,-0.366,0.02246,0.04492,1.02441,28.73
$IMU,2560.774,-2.319,-2.685,-0.488,0.02685,0.03759,1.02587,28.73
$IMU,2560.777,-2.197,-2.380,-0.854,0.02978,0.03808,1.01513,28.73
$IMU,2560.779,-1.464,-1.708,-1.037,0.03125,0.03466,1.01513,28.73
$IMU,2560.782,-1.220,-1.770,-0.976,0.02880,0.03613,1.01708,28.78
$IMU,2560.784,-1.464,-1.831,-1.220,0.03076,0.03613,1.02392,28.78
$IMU,2560.786,-1.647,-1.708,-1.098,0.03173,0.04931,1.02148,28.78
$IMU,2560.789,-1.831,-1.647,-0.488,0.03613,0.05126,1.02734,28.78
$IMU,2560.791,-2.136,-1.464,-0.122,0.03222,0.05468,1.02880,28.78
$IMU,2560.793,-2.624,-1.403,-0.244,0.02685,0.05322,1.02734,28.78
$IMU,2560.796,-3.173,-0.610,-0.366,0.01904,0.05224,1.02050,28.78
$IMU,2560.798,-3.356,-0.549,-0.732,0.01660,0.05126,1.02539,28.78
$IMU,2560.800,-4.028,-0.427,-1.098,0.01904,0.04101,1.01953,28.79
$IMU,2560.803,-4.638,-0.549,-1.098,0.02636,0.03955,1.02001,28.79
$IMU,2560.805,-5.065,-0.549,-0.732,0.03564,0.03857,1.02246,28.79
$IMU,2560.807,-4.882,-0.305,-0.671,0.02685,0.04296,1.01855,28.79
$IMU,2560.810,-4.638,0.183,-1.281,0.01269,0.04541,1.01513,28.79
$IMU,2560.812,-4.211,0.061,-1.525,0.02343,0.05224,1.00341,28.79
$IMU,2560.814,-3.540,0.366,-0.854,0.03320,0.05175,1.00292,28.79
$IMU,2560.817,-3.356,0.671,-0.488,0.02099,0.04785,1.00585,28.79
$IMU,2560.819,-3.662,0.732,-0.671,0.02343,0.04101,1.01220,28.80
$IMU,2560.821,-3.845,0.854,-0.854,0.02001,0.04345,1.01318,28.80
$IMU,2560.824,-3.540,0.915,-0.793,0.01904,0.04443,1.00927,28.80
$IMU,2560.826,-3.601,0.854,-1.037,0.01074,0.04492,1.01367,28.80
$IMU,2560.828,-2.746,-0.244,-1.647,0.02148,0.03173,1.01269,28.80
$IMU,2560.831,3.540,-4.394,-5.798,0.04589,-0.01416,1.05371,28.80
$IMU,2560.833,8.422,-6.164,-9.033,0.03320,-0.02392,1.06005,28.80
$IMU,2560.835,7.019,-2.502,-8.056,0.01904,0.01611,1.00488,28.80
$IMU,2560.838,5.187,0.793,-6.103,0.01318,0.05468,0.95166,28.77
$IMU,2560.840,4.699,1.342,-4.150,0.01416,0.07568,0.94628,28.77
$IMU,2560.843,4.516,0.366,-3.112,0.00634,0.06591,0.96484,28.77
$IMU,2560.845,3.540,-0.549,-2.258,0.00634,0.06298,0.98925,28.77
$IMU,2560.847,2.502,-1.098,-1.892,0.01416,0.05566,1.00292,28.77
$IMU,2560.850,2.380,-2.197,-1.953,0.01757,0.04541,1.01611,28.77
$IMU,2560.852,2.380,-3.051,-2.319,0.01562,0.04345,1.02490,28.77
$IMU,2560.854,2.197,-3.784,-3.051,0.01562,0.04394,1.03027,28.77
$IMU,2560.857,2.075,-4.577,-3.540,0.01757,0.05175,1.03662,28.79
$IMU,2560.859,0.488,-4.577,-3.845,0.01855,0.07861,1.10009,28.79
$IMU,2560.861,-4.394,-1.953,-4.333,0.01806,0.08593,1.13916,28.79
$IMU,2560.864,-9.948,1.525,-4.089,0.03417,0.08154,1.12011,28.79
$IMU,2560.866,-13.854,3.784,-3.601,0.03466,0.07861,1.07568,28.79
$IMU,2560.868,-16.235,4.882,-3.356,0.03955,0.07617,1.06005,28.79
$IMU,2560.871,-18.371,5.859,-3.173,0.02832,0.06591,1.02441,28.79
$IMU,2560.873,-18.066,5.432,-3.173,0.02490,0.03906,0.96826,28.79
$IMU,2560.875,-15.258,3.417,-3.051,0.02392,0.03173,0.94042,28.77
$IMU,2560.878,-12.268,1.892,-2.807,0.01953,0.02783,0.93310,28.77
$IMU,2560.880,-9.460,1.037,-2.563,0.01904,0.02050,0.93554,28.77
$IMU,2560.882,-6.713,0.366,-2.563,0.02001,0.01269,0.93212,28.77
$IMU,2560.885,-3.845,0.000,-2.197,0.02197,0.01464,0.93945,28.77
$IMU,2560.887,-1.342,-0.183,-1.586,0.02392,0.01757,0.93945,28.77
$IMU,2560.889,0.732,-0.244,-1.281,0.02148,0.02294,0.95117,28.77
$IMU,2560.892,2.258,0.122,-1.098,0.01953,0.03710,0.97558,28.77
$IMU,2560.894,2.563,0.488,-0.976,0.01318,0.04687,0.99511,28.78
$IMU,2560.896,2.197,0.793,-0.854,0.00830,0.05029,1.00732,28.78
$IMU,2560.899,1.403,0.793,-0.427,0.00781,0.04931,1.00781,28.78
$IMU,2560.901,0.305,0.671,-0.305,0.00341,0.05126,1.01074,28.78
$IMU,2560.904,-0.122,0.305,-0.305,0.00683,0.05419,1.00683,28.78
$IMU,2560.906,-0.366,0.183,-0.305,0.00976,0.04833,1.00976,28.78
$IMU,2560.908,-0.305,-0.122,-0.366,0.01220,0.04492,1.01171,28.78
$IMU,2560.911,-0.427,-0.488,-0.549,0.01806,0.04199,1.01269,28.78
$IMU,2560.913,-0.732,-0.488,-0.915,0.02001,0.04150,1.01416,28.81
$IMU,2560.915,-0.915,-0.610,-1.342,0.02148,0.03613,1.01123,28.81
$IMU,2560.918,-1.098,-0.793,-2.014,0.02197,0.03076,1.00976,28.81
$IMU,2560.920,-1.159,-0.610,-2.563,0.02197,0.02832,1.01416,28.81
$IMU,2560.922,-1.281,0.000,-2.807,0.02978,0.03369,1.01757,28.81
$IMU,2560.925,-1.708,0.549,-2.685,0.03027,0.04296,1.02392,28.81
$IMU,2560.927,-2.624,1.403,-1.831,0.02978,0.05859,1.02294,28.81
$IMU,2560.929,-3.417,1.892,-1.342,0.02978,0.06103,1.02685,28.81
$IMU,2560.932,-4.028,2.136,-0.976,0.02880,0.05810,1.01660,28.80
$IMU,2560.934,-4.211,2.319,-0.671,0.02294,0.05615,1.01513,28.80
$IMU,2560.936,-4.577,2.258,-0.366,0.02099,0.05273,1.01660,28.80
$IMU,2560.939,-5.065,1.953,-0.305,0.02490,0.04833,1.02343,28.80
$IMU,2560.941,-5.371,1.892,-0.244,0.02783,0.04296,1.02832,28.80
$IMU,2560.943,-5.859,2.319,-0.183,0.03027,0.04541,1.02978,28.80
$IMU,2560.946,-6.103,2.563,-0.183,0.03125,0.04052,1.02441,28.80
$IMU,2560.948,-6.225,2.929,0.122,0.03076,0.03955,1.02246,28.80
$BARO,2560.949,86429.50,29.05
$IMU,2560.950,-5.981,3.479,0.183,0.02685,0.03906,1.01464,28.80
$IMU,2560.953,-5.554,3.417,0.183,0.02539,0.03613,1.01025,28.80
$MAG,2560.955,-0.345,-0.282,-0.892,27.6
$IMU,2560.955,-5.126,3.356,0.061,0.02050,0.03466,1.00488,28.80
$IMU,2560.957,-4.638,3.295,0.000,0.01513,0.03369,0.99755,28.80
$IMU,2560.960,-4.150,2.929,-0.061,0.01123,0.03369,0.99462,28.80
$IMU,2560.962,-3.784,2.563,-0.366,0.01269,0.03076,0.99511,28.80
$MAG,2560.965,-0.330,-0.279,-0.886,27.6
$IMU,2560.965,-3.356,2.258,-0.549,0.01220,0.02832,0.99414,28.80
$IMU,2560.967,-2.502,1.708,-0.915,0.01123,0.03222,0.99072,28.80
$IMU,2560.969,-1.708,1.342,-1.159,0.01367,0.03076,0.99658,28.87
$IMU,2560.972,-1.159,1.037,-0.976,0.01464,0.03613,1.00634,28.87
$IMU,2560.974,-0.915,0.915,-0.915,0.01464,0.03906,1.01123,28.87
$MAG,2560.975,-0.340,-0.279,-0.900,27.6
$IMU,2560.976,-0.732,0.488,-0.854,0.01708,0.03808,1.01464,28.87
$IMU,2560.979,-0.549,0.122,-0.854,0.01757,0.04101,1.01464,28.87
$IMU,2560.981,-0.366,-0.244,-0.793,0.02050,0.03759,1.01171,28.87
$IMU,2560.983,-0.244,-0.610,-0.671,0.01953,0.03662,1.01318,28.87
$IMU,2560.986,-0.122,-0.793,-0.549,0.02050,0.03955,1.01269,28.87
$MAG,2560.985,-0.345,-0.280,-0.894,27.7
$IMU,2560.988,0.244,-0.915,-0.366,0.01708,0.04345,1.01367,28.82
$IMU,2560.990,0.610,-1.281,-0.305,0.01220,0.04101,1.01367,28.82
$IMU,2560.993,0.549,-1.403,-0.122,0.01269,0.03906,1.01464,28.82
$HUM,2560.994,37.3,29.4
$MAG,2560.995,-0.331,-0.277,-0.889,27.6
$IMU,2560.995,0.488,-1.770,-0.183,0.01904,0.03710,1.01123,28.82
$IMU,2560.997,0.366,-2.014,-0.061,0.02099,0.03564,1.01416,28.82
$IMU,2561.000,0.427,-2.258,0.000,0.01708,0.03466,1.01074,28.82
$IMU,2561.002,0.549,-2.502,0.061,0.01660,0.03613,1.01025,28.82
$IMU,2561.004,0.549,-2.685,0.061,0.02050,0.04003,1.01074,28.82
$MAG,2561.006,-0.340,-0.279,-0.907,27.6
$IMU,2561.007,0.610,-2.990,0.000,0.01904,0.03710,1.01123,28.80
$IMU,2561.009,0.610,-2.990,0.061,0.02294,0.03759,1.00781,28.80
$IMU,2561.011,0.366,-2.319,0.183,0.02587,0.03613,1.00585,28.80
$IMU,2561.014,0.122,-1.708,0.488,0.02539,0.01806,1.00781,28.80
$MAG,2561.016,-0.337,-0.283,-0.900,27.6
$IMU,2561.016,1.342,-0.488,2.502,0.02050,-0.05419,1.01464,28.80
$IMU,2561.018,5.249,1.159,5.310,0.01806,-0.03271,1.02294,28.80
$IMU,2561.021,8.483,1.892,4.516,0.02294,-0.00097,1.02392,28.80
$IMU,2561.023,10.620,1.892,2.746,0.02587,0.01757,1.01611,28.80
$MAG,2561.026,-0.342,-0.273,-0.900,27.6
$IMU,2561.026,11.962,1.708,1.953,0.02832,0.03369,1.00878,28.83
$IMU,2561.028,12.084,1.586,2.197,0.02978,0.04833,1.00683,28.83
$IMU,2561.030,11.352,1.647,2.563,0.02539,0.06005,1.00585,28.83
$IMU,2561.033,10.131,1.403,2.441,0.02050,0.07031,1.00341,28.83
$IMU,2561.035,8.178,1.281,1.892,0.01855,0.08105,1.00585,28.83
$MAG,2561.036,-0.337,-0.283,-0.891,27.6
$IMU,2561.037,5.554,1.586,1.403,0.02587,0.08789,0.99560,28.83
$IMU,2561.040,2.441,1.708,1.098,0.02832,0.08691,0.98828,28.83
$IMU,2561.042,-0.122,1.647,0.671,0.03076,0.08007,0.99169,28.83
$IMU,2561.044,-1.770,1.892,0.488,0.02539,0.06591,0.99072,28.83
$MAG,2561.046,-0.339,-0.279,-0.892,27.6
$IMU,2561.047,-2.624,2.075,0.488,0.02636,0.05371,0.99560,28.83
$IMU,2561.049,-2.929,2.563,0.488,0.02343,0.04296,0.99804,28.83
$BARO,2561.051,86424.60,29.05
$IMU,2561.051,-2.990,2.807,0.488,0.02441,0.03759,0.99755,28.83
$IMU,2561.054,-2.685,2.990,0.183,0.01855,0.03076,0.99316,28.83
$IMU,2561.056,-1.770,2.624,-0.122,0.02197,0.02685,0.99121,28.83
$MAG,2561.056,-0.339,-0.277,-0.895,27.6
$IMU,2561.058,-0.793,2.136,-0.305,0.02441,0.02685,0.99462,28.83
$IMU,2561.061,0.183,1.281,-0.488,0.02246,0.02197,0.99755,28.83
$IMU,2561.063,0.915,0.854,-0.671,0.02001,0.02197,1.00439,28.83
$IMU,2561.065,1.464,0.793,-0.732,0.01318,0.02587,1.01074,28.83
$MAG,2561.066,-0.334,-0.285,-0.898,27.7
$IMU,2561.068,1.586,0.793,-0.671,0.01123,0.03466,1.01269,28.83
$IMU,2561.070,1.586,0.854,-0.366,0.00927,0.03320,1.00927,28.83
$IMU,2561.072,1.647,0.610,-0.122,0.00976,0.03808,1.00976,28.83
$IMU,2561.075,1.464,0.061,0.122,0.00878,0.04736,1.00878,28.83
$MAG,2561.076,-0.339,-0.285,-0.897,27.7
$IMU,2561.077,1.342,-0.305,0.305,0.01074,0.04785,1.00830,28.83
$IMU,2561.079,1.159,-0.427,0.305,0.01123,0.04736,1.01269,28.83
$IMU,2561.082,1.342,-1.037,0.244,0.01660,0.04541,1.01562,28.85
$IMU,2561.084,1.403,-1.159,0.244,0.01611,0.04931,1.01708,28.85
$MAG,2561.086,-0.333,-0.279,-0.894,27.7
$IMU,2561.087,1.220,-1.281,0.122,0.01855,0.05273,1.01562,28.85
$IMU,2561.089,0.610,-1.220,0.000,0.01269,0.05419,1.01074,28.85
$IMU,2561.091,0.000,-1.098,0.000,0.01367,0.05468,1.00732,28.85
$IMU,2561.094,-0.610,-0.793,0.000,0.01123,0.05273,1.00878,28.85
$MAG,2561.096,-0.343,-0.286,-0.892,27.7
$IMU,2561.096,-0.793,-0.366,0.061,0.01464,0.04736,1.00634,28.85
$IMU,2561.098,-0.915,0.183,0.366,0.01562,0.04492,1.00878,28.85
$IMU,2561.101,-1.098,0.427,0.427,0.01708,0.04248,1.00878,28.82
$IMU,2561.103,-1.098,0.732,0.427,0.01904,0.04101,1.01367,28.82
$IMU,2561.105,-1.098,0.915,0.488,0.01904,0.03955,1.01708,28.82
$MAG,2561.107,-0.339,-0.285,-0.901,27.7
$IMU,2561.108,-0.976,0.976,0.488,0.02099,0.04345,1.02197,28.82
$IMU,2561.110,-0.854,1.098,0.488,0.01269,0.04394,1.02343,28.82
$IMU,2561.112,-0.793,1.159,0.427,0.01513,0.04589,1.02050,28.82
$IMU,2561.115,-0.793,1.037,0.366,0.01806,0.04394,1.02148,28.82
$MAG,2561.117,-0.336,-0.279,-0.898,28.1
$IMU,2561.117,-1.098,1.220,0.305,0.01513,0.04785,1.02050,28.82
$IMU,2561.119,-1.342,1.037,0.183,0.01318,0.04736,1.01611,28.80
$IMU,2561.122,-1.342,0.549,0.122,0.01171,0.04980,1.01513,28.80
$IMU,2561.124,-1.281,0.305,0.061,0.01464,0.04882,1.01708,28.80
$IMU,2561.126,-1.159,0.061,0.061,0.01464,0.04003,1.01660,28.80
$MAG,2561.127,-0.331,-0.285,-0.898,27.8
$IMU,2561.129,-1.159,0.000,0.122,0.01953,0.03369,1.01318,28.80
$IMU,2561.131,-1.220,0.000,0.061,0.01855,0.03515,1.01171,28.80
$IMU,2561.133,-0.854,0.061,0.061,0.02197,0.03173,1.01416,28.80
$IMU,2561.136,-0.427,0.610,0.000,0.02539,0.02978,1.01757,28.80
$MAG,2561.137,-0.330,-0.283,-0.897,27.7
$IMU,2561.138,-0.061,1.281,0.000,0.02539,0.03466,1.02148,28.78
